ID,State,City,Lat,Long
19068,New York,Queensbury,43.328983,-73.681846
19069,New York,Quogue,40.823056,-72.61
19070,New York,Rainbow Lake,44.466944,-74.173333
19071,New York,Randolph,42.163143,-78.960034
19072,New York,Ransomville,43.228602,-78.898159
19073,New York,Raquette Lake,43.866224,-74.537959
19074,New York,Ravena,42.475371,-73.821991
19075,New York,Ray Brook,44.3,-74.085833
19076,New York,Raymondville,44.838056,-74.978333
19077,New York,Reading Center,42.430278,-76.933056
19078,New York,Red Creek,43.229068,-76.714556
19079,New York,Red Hook,42.006439,-73.854577
19080,New York,Redfield,43.565794,-75.82423
19081,New York,Redford,44.606926,-73.801948
19082,New York,Redwood,44.321077,-75.814975
19083,New York,Rego Park,40.72775,-73.860191
19084,New York,Remsen,43.338456,-75.161618
19085,New York,Remsenburg,40.8075,-72.709167
19086,New York,Rensselaer,42.635855,-73.721895
19087,New York,Rensselaer Falls,44.590635,-75.32261
19088,New York,Rensselaerville,42.513288,-74.147431
19089,New York,Retsof,42.835278,-77.879167
19090,New York,Rexford,42.852411,-73.8701
19091,New York,Rexville,42.072645,-77.676663
19092,New York,Rhinebeck,41.927206,-73.888754
19093,New York,Rhinecliff,41.919444,-73.951667
19094,New York,Richburg,42.088333,-78.153611
19095,New York,Richfield Springs,42.850298,-74.992214
19096,New York,Richford,42.394521,-76.186501
19097,New York,Richland,43.577578,-76.002918
19098,New York,Richmond Hill,40.698171,-73.834484
19099,New York,Richmondville,42.642445,-74.571001
19100,New York,Richville,44.40454,-75.402455
19101,New York,Ridge,40.901846,-72.888135
19102,New York,Ridgewood,40.703613,-73.896122
19103,New York,Rifton,41.8375,-74.037778
19104,New York,Riparius,43.661667,-73.8975
19105,New York,Ripley,42.248175,-79.712103
19106,New York,Riverhead,40.926202,-72.651966
19107,New York,Rochester,43.1683,-77.6026
19108,New York,Rock City Falls,43.066248,-73.921523
19109,New York,Rock Hill,41.613351,-74.587223
19110,New York,Rock Stream,42.448511,-76.936436
19111,New York,Rock Tavern,41.457523,-74.16588
19112,New York,Rockaway Park,40.579471,-73.839192
19113,New York,Rockville Centre,40.663745,-73.638
19114,New York,Rocky Point,40.949206,-72.935681
19115,New York,Rodman,43.862217,-75.871879
19116,New York,Rome,43.219349,-75.449758
19117,New York,Romulus,42.761378,-76.853582
19118,New York,Ronkonkoma,40.820763,-73.1208
19119,New York,Roosevelt,40.680171,-73.586697
19120,New York,Rooseveltown,44.972778,-74.731389
19121,New York,Roscoe,41.945774,-74.923704
19122,New York,Rose,43.153611,-76.878889
19123,New York,Roseboom,42.788246,-74.74161
19124,New York,Rosedale,40.662141,-73.735265
19125,New York,Rosendale,41.840248,-74.072999
19126,New York,Roslyn,40.790668,-73.653362
19127,New York,Roslyn Heights,40.784497,-73.640292
19128,New York,Rotterdam Junction,42.87296,-74.046857
19129,New York,Round Lake,42.925994,-73.770127
19130,New York,Round Top,42.267782,-74.052279
19131,New York,Rouses Point,44.988413,-73.369083
19132,New York,Roxbury,42.311688,-74.540519
19133,New York,Ruby,42.018056,-74.015278
19134,New York,Rush,42.998934,-77.665381
19135,New York,Rushford,42.417216,-78.186704
19136,New York,Rushville,42.75973,-77.239538
19137,New York,Russell,44.380668,-75.113778
19138,New York,Rye,40.973403,-73.690721
19139,New York,Sabael,43.728333,-74.306111
19140,New York,Sackets Harbor,43.93983,-76.105039
19141,New York,Sag Harbor,40.981996,-72.30674
19142,New York,Sagaponack,40.925278,-72.278611
19143,New York,Saint Albans,40.698097,-73.758641
19144,New York,Saint Bonaventure,42.086111,-78.476944
19145,New York,Saint James,40.881299,-73.159121
19146,New York,Saint Johnsville,43.016995,-74.64604
19147,New York,Saint Regis Falls,44.677298,-74.66032
19148,New York,Salamanca,42.16035,-78.73042
19149,New York,Salem,43.182785,-73.332703
19150,New York,Salisbury Center,43.162509,-74.780932
19151,New York,Salisbury Mills,41.449714,-74.121378
19152,New York,Salt Point,41.805041,-73.801329
19153,New York,Sanborn,43.141879,-78.878522
19154,New York,Sand Lake,42.637912,-73.498949
19155,New York,Sandusky,42.495833,-78.384722
19156,New York,Sandy Creek,43.651681,-76.126439
19157,New York,Sangerfield,42.913889,-75.379444
19158,New York,Saranac,44.703168,-73.748135
19159,New York,Saranac Lake,44.324331,-74.132951
19160,New York,Saratoga Springs,43.080094,-73.780644
19161,New York,Sardinia,42.532976,-78.506415
19162,New York,Saugerties,42.07376,-73.979684
19163,New York,Sauquoit,43.007291,-75.26259
19164,New York,Savannah,43.093439,-76.75647
19165,New York,Savona,42.30407,-77.208345
19166,New York,Sayville,40.74606,-73.082297
19167,New York,Scarsdale,40.988365,-73.797566
19168,New York,Schaghticoke,42.914356,-73.615428
19169,New York,Schenectady,42.8155,-73.9395
19170,New York,Schenevus,42.59004,-74.814863
19171,New York,Schodack Landing,42.481644,-73.747996
19172,New York,Schoharie,42.661503,-74.30473
19173,New York,Schroon Lake,43.841159,-73.767382
19174,New York,Schuyler Falls,44.588224,-73.689481
19175,New York,Schuyler Lake,42.780278,-75.028333
19176,New York,Schuylerville,43.087778,-73.60068
19177,New York,Scio,42.169703,-77.990026
19178,New York,Scipio Center,42.778472,-76.574175
19179,New York,Scottsburg,42.658907,-77.682633
19180,New York,Scottsville,43.02462,-77.774256
19181,New York,Sea Cliff,40.845984,-73.643598
19182,New York,Seaford,40.679513,-73.491015
19183,New York,Selden,40.869883,-73.044848
19184,New York,Selkirk,42.54861,-73.812863
19185,New York,Seneca Castle,42.886944,-77.096389
19186,New York,Seneca Falls,42.909377,-76.792538
19187,New York,Severance,43.876903,-73.730127
19188,New York,Shandaken,42.108353,-74.409084
19189,New York,Sharon Springs,42.763357,-74.591911
19190,New York,Shelter Island,41.064046,-72.336616
19191,New York,Shelter Island Heights,41.074205,-72.348082
19192,New York,Shenorock,41.331667,-73.738611
19193,New York,Sherburne,42.685885,-75.483027
19194,New York,Sheridan,42.488333,-79.2375
19195,New York,Sherman,42.163124,-79.585742
19196,New York,Sherrill,43.070397,-75.598975
19197,New York,Shinhopple,42.038611,-75.068056
19198,New York,Shirley,40.743932,-72.876043
19199,New York,Shokan,41.976678,-74.211943
19200,New York,Shoreham,40.948493,-72.892685
19201,New York,Shortsville,42.969034,-77.227312
19202,New York,Shrub Oak,41.328608,-73.82732
19203,New York,Shushan,43.110575,-73.323148
19204,New York,Sidney,42.307368,-75.3908
19205,New York,Sidney Center,42.244085,-75.287057
19206,New York,Silver Bay,43.697804,-73.507062
19207,New York,Silver Creek,42.535675,-79.162805
19208,New York,Silver Lake,42.701667,-78.022222
19209,New York,Silver Springs,42.669446,-78.092994
19210,New York,Sinclairville,42.24548,-79.267297
19211,New York,Skaneateles,42.925751,-76.405174
19212,New York,Skaneateles Falls,42.993056,-76.456389
19213,New York,Slate Hill,41.376004,-74.484658
19214,New York,Slaterville Springs,42.401119,-76.315677
19215,New York,Slingerlands,42.648461,-73.871065
19216,New York,Sloansville,42.759852,-74.364174
19217,New York,Sloatsburg,41.16047,-74.188107
19218,New York,Smallwood,41.665278,-74.819722
19219,New York,Smithboro,42.033889,-76.400556
19220,New York,Smithtown,40.854186,-73.213816
19221,New York,Smithville Flats,42.398894,-75.823719
19222,New York,Smyrna,42.689565,-75.612124
19223,New York,Sodus,43.221681,-77.05141
19224,New York,Sodus Point,43.265058,-76.98833
19225,New York,Solsville,42.910556,-75.518056
19226,New York,Somers,41.334568,-73.695145
19227,New York,Sonyea,42.678889,-77.8275
19228,New York,Sound Beach,40.956707,-72.974172
19229,New York,South Bethlehem,42.531667,-73.847778
19230,New York,South Butler,43.131389,-76.766111
19231,New York,South Byron,43.048333,-78.065833
19232,New York,South Cairo,42.27338,-73.963982
19233,New York,South Colton,44.504097,-74.860726
19234,New York,South Dayton,42.371803,-79.050132
19235,New York,South Fallsburg,41.704192,-74.644401
19236,New York,South Glens Falls,43.283911,-73.637947
19237,New York,South Jamesport,40.936389,-72.577778
19238,New York,South Kortright,42.376994,-74.725901
19239,New York,South Lima,42.855278,-77.675556
19240,New York,South New Berlin,42.530569,-75.35249
19241,New York,South Otselic,42.66256,-75.766919
19242,New York,South Ozone Park,40.675379,-73.815773
19243,New York,South Plymouth,42.605254,-75.633
19244,New York,South Richmond Hill,40.688113,-73.823871
19245,New York,South Salem,41.255261,-73.540224
19246,New York,South Wales,42.706271,-78.545219
19247,New York,Southampton,40.904341,-72.410271
19248,New York,Southfields,41.247959,-74.176182
19249,New York,Southold,41.05555,-72.429039
19250,New York,Sparkill,41.025573,-73.92288
19251,New York,Sparrow Bush,41.435886,-74.723647
19252,New York,Speculator,43.504159,-74.36667
19253,New York,Spencer,42.246736,-76.489853
19254,New York,Spencerport,43.189502,-77.804333
19255,New York,Spencertown,42.30908,-73.500754
19256,New York,Speonk,40.819444,-72.705833
19257,New York,Sprakers,42.848446,-74.453558
19258,New York,Spring Brook,42.818056,-78.675833
19259,New York,Spring Glen,41.665556,-74.430278
19260,New York,Spring Valley,41.117977,-74.046253
19261,New York,Springfield Center,42.850106,-74.938051
19262,New York,Springfield Gardens,40.67295,-73.75071
19263,New York,Springville,42.519982,-78.684717
19264,New York,Springwater,42.677598,-77.577503
19265,New York,Staatsburg,41.850193,-73.898838
19266,New York,Stafford,42.982894,-78.089783
19267,New York,Stamford,42.417409,-74.609831
19268,New York,Stanfordville,41.887726,-73.694467
19269,New York,Stanley,42.830277,-77.120702
19270,New York,Star Lake,44.157762,-75.033015
19271,New York,Staten Island,40.631602,-74.092663
19272,New York,Steamburg,42.108056,-78.904444
19273,New York,Stella Niagara,43.201944,-79.0425
19274,New York,Stephentown,42.523323,-73.422447
19275,New York,Sterling,43.329578,-76.674731
19276,New York,Sterling Forest,41.1825,-74.319167
19277,New York,Stillwater,42.905652,-73.697163
19278,New York,Stittville,43.222889,-75.289854
19279,New York,Stockton,42.318195,-79.375792
19280,New York,Stone Ridge,41.861562,-74.169748
19281,New York,Stony Brook,40.900257,-73.125085
19282,New York,Stony Creek,43.421389,-73.949467
19283,New York,Stony Point,41.229174,-73.996164
19284,New York,Stormville,41.551193,-73.725548
19285,New York,Stottville,42.286111,-73.739167
19286,New York,Stow,42.156667,-79.401667
19287,New York,Stratford,43.179101,-74.676786
19288,New York,Strykersville,42.724892,-78.434714
19289,New York,Stuyvesant,42.359572,-73.761329
19290,New York,Stuyvesant Falls,42.355278,-73.731389
19291,New York,Suffern,41.117654,-74.124098
19292,New York,Sugar Loaf,41.320833,-74.285833
19293,New York,Summit,42.587122,-74.574952
19294,New York,Summitville,41.621389,-74.451111
19295,New York,Sunnyside,40.743641,-73.921556
19296,New York,Surprise,42.361171,-73.951541
19297,New York,Swain,42.477314,-77.88899
19298,New York,Swan Lake,41.728479,-74.834092
19299,New York,Sylvan Beach,43.196389,-75.730833
19300,New York,Syosset,40.826111,-73.5025
19301,New York,Syracuse,43.0459,-76.1528
19302,New York,Taberg,43.336571,-75.602706
19303,New York,Tallman,41.111111,-74.100278
19304,New York,Tannersville,42.203179,-74.101441
19305,New York,Tappan,41.027751,-73.949065
19306,New York,Tarrytown,41.078108,-73.859335
19307,New York,Thendara,43.7,-75.002222
19308,New York,Theresa,44.211288,-75.801419
19309,New York,Thiells,41.207826,-74.015441
19310,New York,Thompson Ridge,41.580957,-74.377445
19311,New York,Thompsonville,41.668056,-74.625556
19312,New York,Thornwood,41.118163,-73.773329
19313,New York,Thousand Island Park,44.286944,-76.028056
19314,New York,Three Mile Bay,44.055102,-76.26893
19315,New York,Ticonderoga,43.846302,-73.442592
19316,New York,Tillson,41.816279,-74.072219
19317,New York,Tioga Center,42.056111,-76.348333
19318,New York,Tivoli,42.057945,-73.902514
19319,New York,Tomkins Cove,41.259763,-73.98916
19320,New York,Tonawanda,43.002837,-78.85472
19321,New York,Treadwell,42.362963,-75.058754
19322,New York,Tribes Hill,42.955278,-74.285556
19323,New York,Troupsburg,42.050083,-77.550208
19324,New York,Trout Creek,42.203611,-75.279722
19325,New York,Troy,42.743812,-73.693707
19326,New York,Troy,42.728748,-73.668263
19327,New York,Trumansburg,42.520987,-76.668145
19328,New York,Truxton,42.708547,-76.018946
19329,New York,Tuckahoe,40.95691,-73.819771
19330,New York,Tully,42.806977,-76.13936
19331,New York,Tunnel,42.216111,-75.726944
19332,New York,Tupper Lake,44.228461,-74.463172
19333,New York,Turin,43.644074,-75.413199
19334,New York,Tuxedo Park,41.192486,-74.215912
19335,New York,Tyrone,42.408056,-77.058611
19336,New York,Ulster Park,41.865109,-73.994843
19337,New York,Unadilla,42.325199,-75.336589
19338,New York,Union Hill,43.222778,-77.371944
19339,New York,Union Springs,42.833546,-76.673959
19340,New York,Uniondale,40.702029,-73.591995
19341,New York,Unionville,41.301944,-74.561944
19342,New York,Upper Jay,44.325586,-73.807864
19343,New York,Upton,40.869444,-72.887222
19344,New York,Utica,43.087112,-75.231463
19345,New York,Vails Gate,41.454167,-74.058056
19346,New York,Valatie,42.432051,-73.668322
19347,New York,Valhalla,41.085559,-73.777596
19348,New York,Valley Cottage,41.118338,-73.943006
19349,New York,Valley Falls,42.885458,-73.543674
19350,New York,Valley Stream,40.674184,-73.705738
19351,New York,Van Buren Point,42.479444,-79.334167
19352,New York,Van Etten,42.208455,-76.571663
19353,New York,Van Hornesville,42.894812,-74.834662
19354,New York,Varysburg,42.745935,-78.316749
19355,New York,Verbank,41.722664,-73.71841
19356,New York,Vermontville,44.460134,-74.057278
19357,New York,Vernon,43.094509,-75.56272
19358,New York,Vernon Center,43.044309,-75.521028
19359,New York,Verona,43.147311,-75.572399
19360,New York,Verona Beach,43.190833,-75.729444
19361,New York,Verplanck,41.252778,-73.960278
19362,New York,Versailles,42.518889,-78.996111
19363,New York,Vestal,42.077106,-76.011757
19364,New York,Victor,42.986597,-77.417982
19365,New York,Victory Mills,43.087778,-73.594444
19366,New York,Voorheesville,42.643108,-73.944773
19367,New York,Waccabuc,41.303208,-73.603207
19368,New York,Waddington,44.856373,-75.204887
19369,New York,Wading River,40.952049,-72.834774
19370,New York,Wainscott,40.936667,-72.243333
19371,New York,Walden,41.559631,-74.176395
19372,New York,Wales Center,42.768333,-78.530278
19373,New York,Walker Valley,41.628889,-74.371667
19374,New York,Wallkill,41.615952,-74.143853
19375,New York,Walton,42.175647,-75.153177
19376,New York,Walworth,43.140161,-77.28582
19377,New York,Wampsville,43.075278,-75.707222
19378,New York,Wanakena,44.2184,-75.090765
19379,New York,Wantagh,40.684998,-73.51033
19380,New York,Wappingers Falls,41.592199,-73.890588
19381,New York,Warners,43.09317,-76.290413
19382,New York,Warnerville,42.638826,-74.487046
19383,New York,Warrensburg,43.500253,-73.792021
19384,New York,Warsaw,42.741035,-78.142899
19385,New York,Warwick,41.265563,-74.36037
19386,New York,Washington Mills,43.05,-75.273333
19387,New York,Washingtonville,41.423701,-74.1601
19388,New York,Wassaic,41.775884,-73.554382
19389,New York,Water Mill,40.920929,-72.349069
19390,New York,Waterford,42.809957,-73.699481
19391,New York,Waterloo,42.904515,-76.875498
19392,New York,Waterport,43.332563,-78.242958
19393,New York,Watertown,43.974258,-75.912212
19394,New York,Waterville,42.933244,-75.381466
19395,New York,Watervliet,42.729843,-73.712342
19396,New York,Watkins Glen,42.377121,-76.90215
19397,New York,Waverly,42.017228,-76.533308
19398,New York,Wawarsing,41.758889,-74.357778
19399,New York,Wayland,42.559274,-77.590613
19400,New York,Wayne,42.470278,-77.105556
19401,New York,Webster,43.219563,-77.461587
19402,New York,Weedsport,43.048882,-76.542502
19403,New York,Wellesley Island,44.2875,-76.0125
19404,New York,Wells,43.401219,-74.288583
19405,New York,Wells Bridge,42.357973,-75.256565
19406,New York,Wellsburg,42.027317,-76.772315
19407,New York,Wellsville,42.110757,-77.94191
19408,New York,West Babylon,40.713476,-73.354591
19409,New York,West Bloomfield,42.905833,-77.539444
19410,New York,West Burlington,42.706229,-75.190603
19411,New York,West Camp,42.123056,-73.935278
19412,New York,West Chazy,44.796967,-73.511188
19413,New York,West Clarksville,42.128056,-78.243333
19414,New York,West Copake,42.095833,-73.582778
19415,New York,West Coxsackie,42.415055,-73.817033
19416,New York,West Davenport,42.445833,-74.963611
19417,New York,West Eaton,42.854444,-75.656389
19418,New York,West Edmeston,42.794543,-75.303723
19419,New York,West Falls,42.70532,-78.677937
19420,New York,West Fulton,42.550615,-74.463105
19421,New York,West Harrison,41.043295,-73.750727
19422,New York,West Haverstraw,41.209016,-73.982123
19423,New York,West Hempstead,40.692915,-73.653859
19424,New York,West Henrietta,43.039667,-77.687131
19425,New York,West Hurley,41.990816,-74.115232
19426,New York,West Islip,40.711734,-73.30072
19427,New York,West Kill,42.204584,-74.361994
19428,New York,West Lebanon,42.486111,-73.466667
19429,New York,West Leyden,43.459713,-75.512707
19430,New York,West Monroe,43.288235,-76.079747
19431,New York,West Nyack,41.097324,-73.976846
19432,New York,West Oneonta,42.453854,-75.095689
19433,New York,West Park,41.794444,-73.96
19434,New York,West Point,41.394545,-73.973666
19435,New York,West Sand Lake,42.637969,-73.610896
19436,New York,West Sayville,40.731971,-73.100019
19437,New York,West Shokan,41.955478,-74.285117
19438,New York,West Stockholm,44.728951,-74.891932
19439,New York,West Valley,42.43153,-78.627978
19440,New York,West Winfield,42.882566,-75.183491
19441,New York,Westbrookville,41.375,-74.693056
19442,New York,Westbury,40.755749,-73.57226
19443,New York,Westdale,43.411671,-75.822587
19444,New York,Westerlo,42.515621,-74.039383
19445,New York,Westernville,43.329413,-75.315118
19446,New York,Westfield,42.321977,-79.572646
19447,New York,Westford,42.503512,-75.100378
19448,New York,Westhampton,40.818031,-72.669931
19449,New York,Westhampton Beach,40.822783,-72.644757
19450,New York,Westmoreland,43.101686,-75.453259
19451,New York,Westons Mills,42.062222,-78.3775
19452,New York,Westport,44.204983,-73.470223
19453,New York,Westtown,41.321414,-74.552946
19454,New York,Wevertown,43.64129,-73.930909
19455,New York,Whippleville,44.809722,-74.262222
19456,New York,White Lake,41.648498,-74.865437
19457,New York,White Plains,41.032955,-73.765231
19458,New York,White Sulphur Springs,41.790042,-74.828065
19459,New York,Whitehall,43.5531,-73.386412
19460,New York,Whitesboro,43.115805,-75.309479
19461,New York,Whitestone,40.785147,-73.809594
19462,New York,Whitesville,42.045586,-77.810615
19463,New York,Whitney Point,42.338449,-75.952231
19464,New York,Willard,42.682222,-76.868889
19465,New York,Willet,42.452044,-75.901434
19466,New York,Williamson,43.242071,-77.170011
19467,New York,Williamstown,43.410559,-75.904411
19468,New York,Williston Park,40.759198,-73.644892
19469,New York,Willow,42.092318,-74.202537
19470,New York,Willsboro,44.360396,-73.396292
19471,New York,Willseyville,42.302915,-76.389721
19472,New York,Wilmington,44.387976,-73.816553
19473,New York,Wilson,43.29681,-78.824396
19474,New York,Windham,42.317465,-74.262017
19475,New York,Windsor,42.074482,-75.672828
19476,New York,Wingdale,41.653824,-73.555621
19477,New York,Winthrop,44.758289,-74.806586
19478,New York,Witherbee,44.0875,-73.533333
19479,New York,Wolcott,43.234129,-76.821748
19480,New York,Woodbourne,41.770807,-74.592828
19481,New York,Woodbury,40.815441,-73.471612
19482,New York,Woodgate,43.54881,-75.119111
19483,New York,Woodhaven,40.691345,-73.858514
19484,New York,Woodhull,42.073638,-77.420333
19485,New York,Woodmere,40.63262,-73.714146
19486,New York,Woodridge,41.716955,-74.581518
19487,New York,Woodside,40.744972,-73.906911
19488,New York,Woodstock,42.034793,-74.111974
19489,New York,Worcester,42.604889,-74.72992
19490,New York,Wurtsboro,41.587667,-74.503891
19491,New York,Wyandanch,40.753258,-73.36596
19492,New York,Wynantskill,42.687785,-73.63826
19493,New York,Wyoming,42.83175,-78.083292
19494,New York,Yaphank,40.837037,-72.917435
19495,New York,Yonkers,40.940716,-73.888317
19496,New York,York,42.871111,-77.885556
19497,New York,Yorkshire,42.53,-78.473056
19498,New York,Yorktown Heights,41.299947,-73.792398
19499,New York,Yorkville,43.111582,-75.275565
19500,New York,Youngstown,43.246075,-79.024545
19501,New York,Youngsville,41.803238,-74.888776
19502,New York,Yulan,41.538378,-74.926224
19503,Ohio,Aberdeen,38.670864,-83.763723
19504,Ohio,Ada,40.770931,-83.815402
19505,Ohio,Adamsville,40.07929,-81.871847
19506,Ohio,Addyston,39.137364,-84.709602
19507,Ohio,Adelphi,39.466667,-82.747222
19508,Ohio,Adena,40.212581,-80.881538
19509,Ohio,Akron,41.044852,-81.520048
19510,Ohio,Albany,39.209664,-82.217727
19511,Ohio,Alexandria,40.105965,-82.607683
19512,Ohio,Alger,40.705967,-83.825011
19513,Ohio,Alledonia,39.905271,-80.957753
19514,Ohio,Alliance,40.915842,-81.118193
19515,Ohio,Alpha,39.711667,-84.023333
19516,Ohio,Alvada,41.046284,-83.376982
19517,Ohio,Alvordton,41.662489,-84.435533
19518,Ohio,Amanda,39.625104,-82.755236
19519,Ohio,Amelia,39.021138,-84.211174
19520,Ohio,Amesville,39.408641,-81.964976
19521,Ohio,Amherst,41.390506,-82.228165
19522,Ohio,Amlin,40.07203,-83.179157
19523,Ohio,Amsterdam,40.473131,-80.959554
19524,Ohio,Andover,41.622488,-80.575374
19525,Ohio,Anna,40.405105,-84.210344
19526,Ohio,Ansonia,40.215064,-84.640642
19527,Ohio,Antwerp,41.188736,-84.744796
19528,Ohio,Apple Creek,40.755118,-81.809256
19529,Ohio,Arcadia,41.111562,-83.50195
19530,Ohio,Arcanum,39.988367,-84.53702
19531,Ohio,Archbold,41.533255,-84.304833
19532,Ohio,Arlington,40.876109,-83.668536
19533,Ohio,Ashland,40.855892,-82.318931
19534,Ohio,Ashley,40.416264,-82.954201
19535,Ohio,Ashtabula,41.867877,-80.794681
19536,Ohio,Ashville,39.731576,-82.944567
19537,Ohio,Athens,39.317824,-82.102011
19538,Ohio,Attica,41.077755,-82.889721
19539,Ohio,Atwater,41.033487,-81.198456
19540,Ohio,Augusta,40.685833,-81.021111
19541,Ohio,Aurora,41.320935,-81.360424
19542,Ohio,Austinburg,41.75536,-80.858422
19543,Ohio,Ava,39.831667,-81.575
19544,Ohio,Avon,41.446713,-82.020359
19545,Ohio,Avon Lake,41.501904,-82.011094
19546,Ohio,Bainbridge,39.213116,-83.276268
19547,Ohio,Bakersville,40.355556,-81.645833
19548,Ohio,Baltic,40.447568,-81.679171
19549,Ohio,Baltimore,39.864452,-82.624023
19550,Ohio,Bannock,40.098611,-80.977222
19551,Ohio,Barberton,41.018589,-81.615314
19552,Ohio,Barlow,39.398611,-81.665
19553,Ohio,Barnesville,39.9812,-81.171295
19554,Ohio,Bartlett,39.419444,-81.815833
19555,Ohio,Barton,40.107222,-80.841389
19556,Ohio,Bascom,41.132778,-83.285278
19557,Ohio,Batavia,39.095661,-84.145125
19558,Ohio,Bath,41.188889,-81.636389
19559,Ohio,Bay Village,41.484137,-81.928868
19560,Ohio,Beach City,40.656199,-81.585129
19561,Ohio,Beachwood,41.470109,-81.523172
19562,Ohio,Beallsville,39.872601,-81.014358
19563,Ohio,Beaver,39.023847,-82.847469
19564,Ohio,Beaverdam,40.833333,-83.976667
19565,Ohio,Bedford,41.392067,-81.52315
19566,Ohio,Bellaire,40.020399,-80.763813
19567,Ohio,Bellbrook,39.640187,-84.08245
19568,Ohio,Belle Center,40.502371,-83.768773
19569,Ohio,Belle Valley,39.790556,-81.556389
19570,Ohio,Bellefontaine,40.360472,-83.757076
19571,Ohio,Bellevue,41.268432,-82.85765
19572,Ohio,Bellville,40.613604,-82.517516
19573,Ohio,Belmont,40.03202,-81.006564
19574,Ohio,Belmore,41.098333,-83.984722
19575,Ohio,Beloit,40.895678,-80.989669
19576,Ohio,Belpre,39.286772,-81.596795
19577,Ohio,Benton Ridge,41.004722,-83.794167
19578,Ohio,Bentonville,38.749444,-83.613333
19579,Ohio,Berea,41.367557,-81.861756
19580,Ohio,Bergholz,40.47771,-80.886153
19581,Ohio,Berkey,41.698892,-83.830972
19582,Ohio,Berlin,40.561111,-81.794444
19583,Ohio,Berlin Center,41.024319,-80.934104
19584,Ohio,Berlin Heights,41.320519,-82.477713
19585,Ohio,Bethel,38.94236,-84.09195
19586,Ohio,Bethesda,40.019221,-81.076742
19587,Ohio,Bettsville,41.246389,-83.235833
19588,Ohio,Beverly,39.571435,-81.634588
19589,Ohio,Bidwell,38.927647,-82.270092
19590,Ohio,Big Prairie,40.618777,-82.072048
19591,Ohio,Birmingham,41.33,-82.360833
19592,Ohio,Blacklick,40.020952,-82.807857
19593,Ohio,Bladensburg,40.284444,-82.284167
19594,Ohio,Blaine,40.067778,-80.8175
19595,Ohio,Blakeslee,41.524167,-84.730278
19596,Ohio,Blanchester,39.303442,-83.973977
19597,Ohio,Blissfield,40.399722,-81.965556
19598,Ohio,Bloomdale,41.181489,-83.572356
19599,Ohio,Bloomingburg,39.628617,-83.409521
19600,Ohio,Bloomingdale,40.3742,-80.807214
19601,Ohio,Bloomville,41.018206,-82.989874
19602,Ohio,Blue Creek,38.756451,-83.35268
19603,Ohio,Blue Rock,39.799996,-81.891023
19604,Ohio,Bluffton,40.878978,-83.891397
19605,Ohio,Bolivar,40.634692,-81.446356
19606,Ohio,Botkins,40.465897,-84.177994
19607,Ohio,Bourneville,39.281944,-83.156667
19608,Ohio,Bowerston,40.437056,-81.18624
19609,Ohio,Bowersville,39.580556,-83.725
19610,Ohio,Bowling Green,41.381513,-83.650749
19611,Ohio,Bradford,40.128558,-84.429288
19612,Ohio,Bradner,41.329789,-83.4456
19613,Ohio,Brady Lake,41.159444,-81.317222
19614,Ohio,Brecksville,41.316554,-81.626083
19615,Ohio,Brewster,40.714387,-81.598752
19616,Ohio,Brice,39.918056,-82.832222
19617,Ohio,Bridgeport,40.075184,-80.774682
19618,Ohio,Brilliant,40.268283,-80.631949
19619,Ohio,Brinkhaven,40.458346,-82.155289
19620,Ohio,Bristolville,41.379749,-80.856839
19621,Ohio,Broadview Heights,41.32907,-81.680879
19622,Ohio,Broadway,40.341111,-83.412222
19623,Ohio,Brook Park,41.397944,-81.811811
19624,Ohio,Brookfield,41.247957,-80.578767
19625,Ohio,Brookville,39.841393,-84.416464
19626,Ohio,Brownsville,39.946944,-82.256667
19627,Ohio,Brunswick,41.247053,-81.827968
19628,Ohio,Bryan,41.474839,-84.56287
19629,Ohio,Buchtel,39.461944,-82.181944
19630,Ohio,Buckeye Lake,39.933611,-82.4725
19631,Ohio,Buckland,40.622778,-84.26
19632,Ohio,Bucyrus,40.810306,-82.969829
19633,Ohio,Buffalo,39.915833,-81.520278
19634,Ohio,Buford,39.076667,-83.844167
19635,Ohio,Burbank,40.963725,-81.995753
19636,Ohio,Burghill,41.334688,-80.54406
19637,Ohio,Burgoon,41.267986,-83.247455
19638,Ohio,Burkettsville,40.351944,-84.642222
19639,Ohio,Burton,41.452702,-81.15262
19640,Ohio,Butler,40.543754,-82.398984
19641,Ohio,Byesville,39.962336,-81.548485
19642,Ohio,Cable,40.178411,-83.64696
19643,Ohio,Cadiz,40.264537,-80.996244
19644,Ohio,Cairo,40.831944,-84.086111
19645,Ohio,Caldwell,39.746651,-81.51528
19646,Ohio,Caledonia,40.627239,-82.992465
19647,Ohio,Cambridge,40.030501,-81.591277
19648,Ohio,Camden,39.613391,-84.610008
19649,Ohio,Cameron,39.766944,-80.945
19650,Ohio,Camp Dennison,39.196212,-84.289659
19651,Ohio,Campbell,41.077829,-80.589721
19652,Ohio,Canal Fulton,40.88871,-81.577269
19653,Ohio,Canal Winchester,39.83486,-82.804369
19654,Ohio,Canfield,41.029328,-80.756436
19655,Ohio,Canton,40.827,-81.3853
19656,Ohio,Canton,40.7962,-81.3768
19657,Ohio,Carbon Hill,39.501667,-82.244722
19658,Ohio,Carbondale,39.377778,-82.271111
19659,Ohio,Cardington,40.506583,-82.933728
19660,Ohio,Carey,40.948599,-83.383578
